,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_1,InternetService_2,Contract_1,Contract_2,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3
6172,1,0,1,0,10,1,0,0,0,0,0,0,0,1,717,1896,1,True,False,False,False,False,True,False
6173,1,1,0,0,35,1,1,1,0,0,0,0,1,0,1113,4462,0,True,False,False,False,True,False,False
6174,1,0,0,0,4,0,0,0,0,1,0,0,0,1,138,574,1,False,False,False,False,False,True,False
6175,1,0,1,1,32,1,0,1,1,0,0,0,1,1,1109,4369,0,True,False,True,False,False,True,False
6176,1,0,0,0,43,1,1,0,1,0,0,0,0,1,857,4561,1,True,False,False,False,False,True,False
6177,1,0,0,0,4,1,0,0,0,0,0,0,1,0,445,827,1,False,False,False,False,False,True,False
6178,0,1,1,0,54,1,0,0,0,0,0,0,0,1,8,2514,0,False,True,False,True,False,False,True
6179,0,1,0,0,11,1,1,0,0,0,0,1,1,1,1191,2458,1,True,False,False,False,False,False,False
6180,0,1,0,0,66,1,1,1,0,0,0,1,1,1,1325,6026,0,True,False,False,True,False,False,False
6181,1,0,1,1,61,1,1,0,0,1,0,1,1,1,1279,5932,0,True,False,True,False,False,True,False
6182,1,0,1,1,72,1,1,1,1,1,1,1,1,0,1067,6033,0,False,False,False,True,True,False,False
6183,1,0,1,1,44,0,0,0,0,1,1,1,1,1,445,3934,0,False,False,True,False,False,True,False
6184,1,0,0,0,41,1,1,0,0,1,0,0,0,1,473,3880,0,False,False,False,False,False,False,False
6185,1,0,1,0,50,1,1,1,0,1,0,1,1,1,1354,5495,0,True,False,True,False,False,True,False
6186,1,0,1,0,47,1,1,1,0,1,1,1,1,1,1485,5514,1,True,False,True,False,True,False,False
6187,1,0,1,1,8,1,0,0,0,0,0,0,0,0,32,737,0,False,True,False,True,False,False,True
6188,1,0,0,0,18,1,0,0,0,0,0,0,0,0,30,1294,0,False,True,False,False,False,False,True
6189,1,0,1,1,72,1,1,1,1,1,1,1,1,1,1131,6076,0,False,False,False,True,True,False,False
6190,1,0,0,0,1,1,0,0,0,0,0,0,1,0,910,400,1,True,False,False,False,False,True,False
6191,0,1,0,0,42,1,1,0,0,1,0,0,0,0,472,4001,0,False,False,False,False,False,True,False
6192,0,1,0,0,18,1,0,0,1,0,0,0,0,1,801,2910,0,True,False,False,False,False,True,False
6193,0,0,0,1,13,1,1,0,1,1,0,1,1,1,1358,2917,0,True,False,True,False,True,False,False
6194,0,0,1,1,68,1,1,0,1,0,1,0,0,1,968,5718,0,True,False,True,False,False,False,False
6195,1,0,0,0,4,1,1,0,0,0,0,0,0,1,757,1154,1,True,False,False,False,False,False,False
6196,1,0,0,0,69,1,1,1,1,1,0,1,1,1,1470,6320,0,True,False,False,True,True,False,False
6197,1,0,0,0,17,1,0,0,0,0,1,0,0,0,406,2307,1,False,False,False,False,False,False,True
6198,1,0,1,1,25,1,1,0,0,0,0,0,0,0,102,1846,0,False,True,False,True,True,False,False
6199,1,1,0,0,43,1,0,0,0,0,0,1,1,1,1084,4812,1,True,False,False,False,False,False,True
6200,0,0,1,1,59,1,0,0,0,0,0,0,0,0,19,2799,0,False,True,False,True,True,False,False
6201,0,1,0,0,5,1,0,1,1,0,0,0,0,0,914,1331,0,True,False,False,False,False,True,False
6202,1,0,1,1,21,1,1,1,1,0,1,1,0,0,852,3343,1,False,False,True,False,False,False,True
6203,0,0,1,1,69,1,1,1,1,1,1,1,0,1,1377,6267,0,True,False,True,False,True,False,False
6204,1,0,0,0,13,0,0,0,0,0,0,0,0,1,95,1227,0,False,False,False,False,False,False,False
6205,1,0,1,0,42,1,1,0,1,1,0,1,0,1,1193,4873,1,True,False,False,False,False,False,False
6206,1,0,1,0,52,1,1,0,1,0,1,0,1,1,1201,5445,0,True,False,False,False,True,False,False
6207,1,1,0,0,46,1,0,1,0,0,0,0,1,0,995,4877,1,True,False,False,False,False,True,False
6208,1,0,1,0,61,1,1,1,1,1,1,0,1,1,916,5319,0,False,False,False,True,False,False,False
6209,1,0,0,0,29,0,0,0,0,0,0,0,0,1,89,2116,0,False,False,True,False,False,False,True
6210,0,0,0,1,25,1,0,0,1,0,1,0,0,1,454,2865,0,False,False,True,False,True,False,False
6211,0,0,1,1,5,1,0,0,0,0,1,1,0,1,1010,1542,1,True,False,False,False,False,True,False
6212,1,0,0,0,15,0,0,0,0,1,0,1,1,0,391,1951,0,False,False,True,False,False,True,False
6213,0,0,1,1,19,1,0,0,0,0,0,0,0,0,32,1351,0,False,True,False,True,False,False,True
6214,1,0,0,0,44,1,0,0,0,0,0,0,0,0,30,2218,0,False,True,False,True,False,False,True
6215,0,1,0,0,6,1,1,0,1,0,0,1,1,1,1247,1722,1,True,False,False,False,False,True,False
6216,1,0,1,1,58,1,1,1,1,1,1,0,0,0,746,5016,0,False,False,False,True,True,False,False
6217,1,0,1,1,62,1,0,1,1,0,0,0,0,1,929,5393,0,True,False,True,False,True,False,False
6218,0,0,1,1,70,0,0,0,1,1,1,1,1,1,513,4953,0,False,False,True,False,False,False,False
6219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,106,66,1,False,False,False,False,False,False,True
6220,1,0,1,1,10,0,0,1,1,1,1,0,1,0,433,1640,0,False,False,False,True,True,False,False
6221,1,0,0,0,26,1,0,0,0,0,0,0,0,1,21,1546,0,False,True,True,False,False,False,False
6222,1,0,0,0,66,1,1,0,1,0,0,0,1,0,1081,5827,0,True,False,False,False,True,False,False
6223,0,0,1,1,7,1,0,0,0,0,0,0,0,1,695,1617,1,True,False,False,False,False,True,False
6224,1,0,1,1,51,1,1,0,1,0,1,0,0,0,979,5050,0,True,False,True,False,False,False,False
6225,1,0,1,1,72,1,1,1,1,1,1,1,0,1,1397,6350,0,True,False,False,True,True,False,False
6226,1,0,0,0,65,1,1,0,0,0,0,0,0,0,107,3373,0,False,True,False,True,False,False,True
6227,1,0,0,0,2,1,0,0,0,0,0,0,0,0,326,399,1,False,False,False,False,False,False,False
6228,1,0,0,1,70,1,1,1,1,0,1,0,0,0,627,5178,0,False,False,True,False,False,False,False
6229,1,0,1,0,72,1,1,0,1,1,1,1,1,1,1004,5927,0,False,False,False,True,True,False,False
6230,0,0,1,1,1,1,0,0,0,0,0,0,0,0,30,23,0,False,True,False,False,False,False,True
6231,0,1,1,0,1,1,0,0,1,0,0,0,0,1,835,362,1,True,False,False,False,False,False,True
6232,0,0,0,0,5,1,1,0,0,1,0,1,1,1,1291,1625,1,True,False,False,False,False,True,False
6233,1,0,0,0,3,1,0,0,0,0,0,0,0,0,43,237,0,False,True,False,False,False,False,True
6234,1,0,0,0,58,1,1,0,0,0,0,0,0,1,98,3178,0,False,True,False,True,True,False,False
6235,1,1,1,1,22,0,0,1,0,0,0,0,1,0,243,2281,1,False,False,False,False,False,False,True
6236,1,1,1,0,33,1,1,0,1,0,0,1,1,1,1293,4517,0,True,False,False,False,False,False,False
6237,1,0,0,0,1,1,0,0,0,0,0,0,0,0,714,295,1,True,False,False,False,False,True,False
6238,1,1,1,0,54,1,1,0,0,0,0,0,0,0,787,4848,0,True,False,False,False,False,False,False
6239,1,0,1,0,72,1,1,0,1,0,0,1,1,1,1269,6283,0,True,False,False,True,False,True,False
6240,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1154,473,1,True,False,False,False,False,True,False
6241,1,0,0,0,3,1,0,0,0,1,0,0,0,1,359,748,1,False,False,False,False,False,True,False
6242,0,0,1,1,72,1,1,1,1,1,1,0,1,0,1422,6374,0,True,False,False,True,True,False,False
6243,0,0,1,1,72,1,1,1,1,1,0,1,1,1,967,5816,0,False,False,False,True,True,False,False
6244,1,1,1,0,54,1,1,0,0,1,0,1,1,1,1262,5525,0,True,False,False,False,True,False,False
6245,0,0,1,0,59,1,1,0,1,0,1,1,1,1,902,5240,0,False,False,True,False,False,True,False
6246,1,0,0,0,54,1,0,1,1,0,0,1,0,1,634,4641,0,False,False,False,True,False,False,False
6247,1,0,0,0,60,1,1,0,0,1,0,1,0,1,1084,5494,0,True,False,False,True,False,True,False
6248,0,0,1,0,60,0,0,0,1,1,1,1,1,0,559,4689,0,False,False,False,True,True,False,False
6249,1,0,0,0,3,1,1,0,0,0,0,0,0,0,797,888,0,True,False,False,False,False,True,False
6250,0,0,1,0,69,1,1,1,0,0,0,1,1,0,1264,6164,0,True,False,False,True,False,False,False
6251,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14,8,0,False,True,False,False,False,True,False
6252,1,0,1,1,50,0,0,1,0,0,0,1,0,1,233,3730,0,False,False,False,False,True,False,False
6253,0,0,0,0,56,0,0,0,0,0,0,1,1,1,302,4097,0,False,False,False,False,True,False,False
6254,0,0,1,0,60,1,0,1,0,0,1,1,1,1,1230,5660,0,True,False,False,True,False,True,False
6255,1,1,1,0,69,1,1,1,0,1,1,1,1,1,1479,6364,0,True,False,True,False,False,False,True
6256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,190,92,1,False,False,False,False,False,False,True
6257,0,1,0,0,1,1,0,0,1,0,0,0,0,1,768,326,1,True,False,False,False,False,True,False
6258,0,0,1,0,3,1,0,0,0,0,0,0,0,1,27,159,0,False,True,False,False,False,False,True
6259,1,0,1,1,60,1,0,0,1,0,1,1,1,0,845,5173,0,False,False,False,True,False,False,False
6260,0,0,0,0,13,0,0,0,0,1,1,0,0,0,197,1492,0,False,False,False,True,False,False,True
6261,1,0,1,1,62,1,0,0,0,0,0,0,0,0,38,2914,0,False,True,False,True,False,False,False
6262,0,0,0,0,45,1,1,1,1,0,0,0,1,0,1222,5112,0,True,False,True,False,False,False,False
6263,0,0,0,0,25,0,0,0,0,1,1,1,1,0,443,3107,0,False,False,True,False,False,True,False
6264,1,0,0,0,44,1,0,0,0,1,1,1,1,0,1283,5089,0,True,False,False,True,False,False,False
6265,0,0,0,0,2,1,0,0,0,0,0,0,0,1,310,336,0,False,False,False,False,False,False,True
6266,1,1,0,0,33,1,1,0,1,1,0,0,0,1,972,4189,1,True,False,False,False,True,False,False
6267,0,0,0,0,1,1,0,0,0,0,0,0,0,1,717,298,1,True,False,False,False,False,True,False
6268,0,0,0,0,22,1,0,0,0,0,0,0,0,0,46,1493,0,False,True,True,False,False,False,False
6269,0,0,0,0,35,0,0,0,0,1,1,0,0,1,167,2728,0,False,False,False,False,False,False,True
6270,0,0,1,1,29,1,0,0,0,0,0,0,0,0,33,1720,0,False,True,False,True,False,False,True
6271,1,1,1,0,27,1,1,1,0,1,0,0,0,1,1013,3870,0,True,False,True,False,False,True,False
6272,1,0,0,1,54,1,0,0,1,1,1,0,0,1,563,4525,0,False,False,True,False,False,True,False
6273,0,1,0,0,2,1,0,0,0,0,0,0,0,1,728,641,1,True,False,False,False,False,True,False
6274,1,0,0,0,57,1,1,0,0,0,0,1,0,1,1033,5373,0,True,False,True,False,False,True,False
6275,1,0,0,0,62,1,1,1,1,1,1,0,0,0,703,5020,0,False,False,False,True,False,False,False
6276,0,0,1,1,15,1,0,0,0,0,0,0,0,0,36,1240,0,False,True,True,False,True,False,False
6277,1,0,0,0,2,1,0,0,0,0,0,0,0,0,36,85,1,False,True,False,False,False,False,True
6278,0,0,1,0,70,1,1,0,0,1,1,1,1,1,1361,6259,0,True,False,False,True,False,False,False
6279,0,0,1,1,21,1,0,0,0,0,0,0,0,1,304,2349,0,False,False,False,False,False,True,False
6280,0,0,0,1,23,1,0,0,0,0,1,0,0,1,365,2647,0,False,False,True,False,False,True,False
6281,1,0,0,0,6,1,0,0,0,0,0,0,0,0,41,564,0,False,True,True,False,False,False,True
6282,1,0,1,1,4,1,0,0,0,0,0,0,0,0,20,278,0,False,True,False,True,True,False,False
6283,0,0,0,0,3,1,0,1,0,1,0,1,1,1,1261,1102,1,True,False,False,False,True,False,False
6284,0,0,0,0,23,1,1,0,0,0,0,1,1,1,1158,3948,0,True,False,False,False,False,True,False
6285,1,0,0,0,26,0,0,1,0,0,1,1,1,0,450,3008,0,False,False,True,False,True,False,False
6286,0,0,0,1,8,1,0,0,0,0,0,0,0,0,30,726,0,False,True,False,False,False,False,True
6287,1,0,0,0,26,1,1,0,0,0,0,0,1,1,974,3891,1,True,False,False,False,False,True,False
6288,1,0,0,0,2,1,1,0,1,0,0,0,0,1,889,652,0,True,False,False,False,False,True,False
6289,1,0,0,0,67,1,1,1,1,1,1,1,1,0,1561,6398,1,True,False,False,True,True,False,False
6290,0,0,1,0,71,1,1,0,0,0,0,1,1,1,1162,6062,1,True,False,False,True,False,False,False
6291,0,0,0,0,59,1,1,1,1,1,1,0,1,0,897,5281,0,False,False,True,False,True,False,False
6292,1,0,1,1,39,1,1,0,0,1,0,1,1,0,1281,4800,0,True,False,True,False,False,True,False
6293,1,0,0,1,21,1,0,0,0,0,0,0,0,0,21,1371,0,False,True,False,True,False,False,True
6294,1,0,0,0,1,1,0,0,0,0,0,0,0,0,23,16,1,False,True,False,False,False,False,True
6295,0,0,1,1,48,1,0,0,0,0,0,0,0,0,33,2508,0,False,True,False,True,False,False,False
6296,0,1,1,0,31,0,0,1,1,1,0,0,1,1,384,3297,0,False,False,True,False,True,False,False
6297,0,0,1,1,64,1,1,1,1,1,1,1,1,0,1521,6265,0,True,False,True,False,False,True,False
6298,1,0,1,1,46,1,1,0,1,0,0,0,0,1,900,4767,0,True,False,False,False,False,False,False
6299,0,0,0,0,52,1,1,0,0,1,1,1,1,1,919,5017,0,False,False,False,True,False,False,False
6300,0,0,1,1,67,1,1,0,0,0,0,0,0,1,90,3397,0,False,True,False,True,False,False,True
6301,0,1,0,0,67,1,1,0,1,0,0,0,0,0,457,4748,0,False,False,False,False,False,True,False
6302,0,0,0,0,5,1,1,0,0,0,0,0,0,0,818,1409,1,True,False,False,False,False,True,False
6303,0,0,1,0,71,1,1,0,1,1,1,1,1,0,1455,6383,0,True,False,False,True,False,True,False
6304,0,0,0,0,9,1,0,0,0,0,0,1,0,1,854,1999,1,True,False,False,False,False,False,False
6305,0,1,0,0,26,1,1,1,1,0,0,0,1,1,1188,4054,1,True,False,False,False,False,True,False
6306,1,0,0,0,71,1,1,1,1,1,1,1,1,1,1563,6496,0,True,False,True,False,False,False,False
6307,0,0,0,0,32,1,0,0,0,0,0,0,0,0,27,1797,0,False,True,False,False,False,False,False
6308,0,0,0,0,2,1,0,0,0,0,0,0,0,0,722,627,0,True,False,False,False,False,True,False
6309,0,0,1,0,71,1,1,0,0,0,0,0,0,0,104,3621,0,False,True,False,True,True,False,False
6310,0,0,0,0,60,0,0,1,0,1,0,0,1,1,294,4222,0,False,False,True,False,False,True,False
6311,0,1,0,0,55,1,1,0,0,1,0,1,1,1,1284,5560,0,True,False,True,False,False,True,False
6312,1,0,0,0,54,1,0,1,1,0,1,1,1,1,1383,5675,1,True,False,True,False,True,False,False
6313,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1205,836,1,True,False,False,False,False,True,False
6314,0,0,0,0,6,1,1,0,0,0,0,0,0,1,784,1379,0,True,False,False,False,False,False,True
6315,0,0,1,1,48,1,0,1,1,1,0,0,1,1,717,4496,0,False,False,False,True,True,False,False
6316,1,0,1,1,63,1,1,0,0,0,0,0,0,0,97,3291,0,False,True,False,True,False,False,True
6317,1,0,0,0,1,1,1,0,1,0,0,0,0,1,883,380,1,True,False,False,False,False,True,False
6318,1,0,0,1,12,1,0,0,0,0,0,0,0,0,50,959,0,False,True,False,False,True,False,False
6319,1,1,1,0,54,0,0,0,0,0,0,0,0,1,91,3012,0,False,False,False,False,False,False,False
6320,0,0,1,1,30,1,0,0,0,1,1,1,0,1,618,3698,0,False,False,True,False,False,True,False
6321,0,0,1,0,30,1,0,0,0,0,0,0,0,0,22,1889,1,False,True,False,False,False,False,False
6322,0,0,0,0,4,1,0,0,0,0,0,1,0,1,880,1150,1,True,False,False,False,False,True,False
6323,0,0,0,0,40,1,1,0,0,1,1,1,1,1,1394,5071,0,True,False,True,False,True,False,False
6324,0,0,1,1,9,1,0,0,0,0,1,0,0,1,824,1873,0,True,False,False,False,False,True,False
6325,0,0,1,1,17,1,0,1,0,0,1,1,0,0,1130,3294,1,True,False,False,False,False,True,False
6326,0,0,0,0,62,0,0,0,1,1,0,0,1,1,277,4208,0,False,False,False,True,True,False,False
6327,1,0,0,0,28,1,0,0,1,0,1,1,0,1,1118,4046,0,True,False,True,False,False,False,False
6328,0,0,0,0,70,1,1,1,1,1,1,1,1,0,1088,5980,0,False,False,False,True,True,False,False
6329,0,0,0,0,46,1,0,0,1,1,1,1,1,1,1363,5349,0,True,False,False,True,False,False,False
6330,0,0,1,0,23,1,1,0,0,1,0,0,1,0,1096,3748,0,True,False,False,False,False,False,True
6331,1,0,1,1,47,0,0,1,0,1,1,0,0,0,248,3525,0,False,False,True,False,False,True,False
6332,1,0,1,1,68,1,0,1,1,1,0,1,1,1,1380,6255,0,True,False,False,True,False,False,False
6333,0,1,0,0,60,1,1,0,0,1,1,1,1,1,1395,6014,1,True,False,True,False,False,True,False
6334,0,0,0,1,67,1,1,0,1,0,1,1,1,1,1355,6214,0,True,False,False,True,False,True,False
6335,0,0,0,0,14,1,0,0,0,0,1,1,1,1,708,2342,0,False,False,False,False,False,True,False
6336,1,0,1,1,57,1,1,0,0,0,0,0,0,1,793,4906,0,True,False,False,False,False,True,False
6337,0,0,1,1,55,1,1,1,0,0,0,1,1,0,1299,5583,0,True,False,True,False,False,False,True
6338,1,0,0,0,1,1,0,0,0,0,0,0,0,1,34,27,0,False,True,False,False,False,False,True
6339,1,0,0,1,1,1,0,0,0,0,1,0,0,1,374,188,1,False,False,False,False,False,False,True
6340,1,0,0,0,23,1,1,0,0,1,1,1,0,1,1225,3774,0,True,False,False,False,True,False,False
6341,0,0,0,0,13,1,1,1,0,0,0,1,1,1,1288,3002,1,True,False,False,False,False,True,False
6342,1,0,1,0,47,1,1,0,1,1,0,1,1,1,1357,5459,0,True,False,False,False,False,True,False
6343,1,0,0,0,38,1,0,0,0,0,0,0,0,0,31,2019,0,False,True,True,False,False,False,True
6344,0,1,1,0,38,1,1,0,0,0,0,0,0,1,806,4273,1,True,False,False,False,False,False,False
6345,0,1,0,0,2,1,1,0,1,0,0,0,0,1,490,571,0,False,False,False,False,True,False,False
6346,1,1,1,1,1,1,0,0,0,0,1,0,0,1,361,179,1,False,False,False,False,True,False,False
6347,1,0,1,0,15,1,0,0,0,0,0,0,0,1,687,2630,0,True,False,False,False,False,False,False
6348,0,0,0,0,26,1,0,0,0,0,0,0,0,1,696,3547,0,True,False,False,False,True,False,False
6349,0,0,1,1,35,1,0,0,0,0,0,0,0,0,23,2020,0,False,True,False,True,True,False,False
6350,1,0,0,1,3,1,0,0,0,0,0,0,0,1,30,351,0,False,True,False,False,False,False,True
6351,1,0,1,1,50,1,1,0,1,0,1,1,1,0,1349,5439,1,True,False,False,False,False,True,False
6352,1,0,1,0,42,1,1,1,0,1,0,0,1,1,1176,4899,0,True,False,False,False,False,True,False
6353,1,0,1,0,10,1,0,1,0,0,1,0,0,1,458,1740,0,False,False,False,False,True,False,False
6354,0,0,1,0,61,1,0,1,1,0,1,0,1,0,1162,5772,0,True,False,True,False,False,False,False
6355,0,0,0,0,68,1,1,1,1,0,1,1,1,0,1474,6280,0,True,False,False,True,True,False,False
6356,1,0,0,0,10,1,0,1,0,1,0,1,1,1,1260,2565,0,True,False,True,False,False,True,False
6357,1,0,1,0,65,1,1,1,1,1,0,0,0,0,1088,5736,1,True,False,True,False,False,True,False
6358,0,0,1,1,72,1,0,1,0,1,1,1,1,1,909,5781,0,False,False,False,True,False,False,False
6359,1,0,1,1,55,1,0,0,1,0,1,0,0,0,888,5021,0,True,False,False,False,False,True,False
6360,0,0,0,0,1,1,0,0,0,0,0,0,0,1,35,28,1,False,True,False,False,False,False,True
6361,0,0,0,0,7,1,0,0,0,1,1,0,1,0,591,1427,0,False,False,False,False,False,False,False
6362,0,0,0,0,2,1,1,0,0,0,0,0,0,1,805,618,0,True,False,False,False,False,False,True
6363,0,0,0,0,9,1,0,1,0,0,0,0,0,1,804,1985,0,True,False,False,False,False,True,False
6364,1,0,0,1,27,1,1,0,0,0,0,0,0,1,109,2118,0,False,True,False,True,True,False,False
6365,1,1,1,0,7,1,1,0,0,1,0,1,1,1,1318,1973,1,True,False,False,False,False,True,False
6366,0,0,1,0,64,1,0,0,1,1,1,0,1,1,681,5090,0,False,False,False,True,False,False,True
6367,1,0,0,0,70,0,0,1,0,1,1,0,1,0,345,4602,0,False,False,False,True,False,False,False
6368,1,1,0,0,2,1,1,0,0,0,0,1,1,1,1168,788,1,True,False,False,False,False,True,False
6369,1,1,0,0,67,1,0,1,1,0,1,1,1,1,1376,6254,0,True,False,False,True,False,True,False
6370,0,0,0,0,45,1,1,0,1,0,0,1,0,1,1079,4903,1,True,False,False,False,True,False,False
6371,0,0,0,0,24,1,1,0,0,0,0,0,0,0,95,1713,0,False,True,False,True,True,False,False
6372,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19,498,0,False,True,False,True,True,False,False
6373,1,0,1,1,44,1,0,0,0,1,0,1,1,1,1148,4960,0,True,False,False,False,False,False,False
6374,0,0,1,1,72,1,0,0,0,0,0,0,0,1,43,3184,0,False,True,False,True,False,False,True
6375,0,0,0,0,1,1,0,0,1,0,0,0,0,1,793,338,1,True,False,False,False,True,False,False
6376,1,0,0,0,66,1,0,0,0,0,0,0,0,0,16,2825,0,False,True,False,True,False,False,False
6377,1,0,0,0,1,0,0,0,1,0,1,0,1,1,298,140,1,False,False,False,False,False,False,True
6378,1,0,1,1,13,1,0,1,0,0,0,0,1,0,976,2614,1,True,False,False,False,False,True,False
6379,1,0,0,0,10,1,1,0,1,0,0,0,0,1,914,2120,1,True,False,False,False,False,False,False
6380,1,1,1,0,65,1,1,0,1,1,0,1,1,1,1362,6058,0,True,False,False,False,False,True,False
6381,1,0,0,1,1,1,0,0,0,0,0,0,0,0,20,13,0,False,True,False,False,False,False,True
6382,1,0,1,1,38,1,0,1,1,1,1,1,0,0,788,4236,0,False,False,True,False,False,True,False
6383,1,0,0,1,23,0,0,1,0,1,1,0,0,0,244,2243,0,False,False,False,True,False,False,True
6384,0,0,1,0,10,1,0,0,0,0,0,0,0,0,31,795,0,False,True,True,False,False,False,True
6385,1,0,0,1,4,1,1,0,1,0,0,1,1,1,1313,1302,1,True,False,False,False,False,True,False
6386,1,0,1,1,72,1,1,1,0,1,1,1,1,1,966,5876,0,False,False,False,True,True,False,False
6387,0,0,1,0,35,1,0,0,1,0,1,0,0,0,496,3594,0,False,False,False,False,False,True,False
6388,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37,30,1,False,True,False,False,False,False,True
6389,0,0,1,1,58,1,0,0,0,0,0,0,0,0,20,2591,0,False,True,False,True,True,False,False
6390,1,0,1,1,70,1,0,0,1,1,1,1,1,1,1398,6331,0,True,False,True,False,False,True,False
6391,1,0,1,1,38,1,1,0,1,1,0,1,1,0,879,4267,0,False,False,True,False,True,False,False
6392,0,0,1,1,60,0,0,0,1,0,0,1,1,1,371,4398,0,False,False,False,False,False,True,False
6393,1,0,0,0,26,1,1,1,1,0,0,1,0,1,1139,3957,0,True,False,False,False,True,False,False
6394,0,0,0,0,8,1,0,1,1,0,1,0,0,0,510,1535,0,False,False,True,False,False,False,False
6395,1,0,1,1,41,1,1,0,0,1,1,1,1,1,1329,5007,1,True,False,True,False,False,True,False
6396,0,1,1,0,36,1,1,0,1,0,0,1,0,1,1131,4528,0,True,False,False,False,True,False,False
6397,1,1,0,0,54,1,0,0,0,1,1,0,1,0,633,4650,0,False,False,True,False,False,False,False
6398,1,0,1,1,71,1,1,0,1,1,0,1,1,1,1395,6389,1,True,False,False,True,False,False,False
6399,0,0,0,0,55,1,1,0,0,0,0,0,0,1,770,4977,0,True,False,False,False,False,True,False
6400,0,0,0,0,72,1,1,1,1,0,0,0,0,0,538,5034,0,False,False,False,True,False,False,False
6401,0,0,0,1,3,1,0,1,0,0,1,0,0,1,461,688,1,False,False,False,False,False,False,True
6402,0,0,1,1,54,1,1,0,1,1,0,0,0,1,539,4500,0,False,False,False,True,False,False,False
6403,1,0,1,1,72,1,1,1,1,1,1,1,1,1,1568,6504,0,True,False,False,True,False,False,False
6404,1,0,0,0,52,1,1,1,0,1,1,1,1,1,1456,5715,0,True,False,False,True,False,True,False
6405,0,1,0,0,60,1,1,1,0,0,0,1,1,1,1308,5913,0,True,False,True,False,False,False,False
6406,0,0,0,0,39,0,0,0,0,1,0,1,1,1,389,3635,0,False,False,False,False,True,False,False
6407,0,0,0,0,15,1,0,0,0,0,0,1,0,0,482,2365,0,False,False,True,False,False,False,True
6408,1,0,0,0,69,1,1,0,0,1,1,1,1,1,1405,6302,1,True,False,False,True,False,False,False
6409,1,0,1,1,43,1,0,0,0,0,0,0,0,1,13,2097,0,False,True,True,False,False,False,True
6410,0,1,0,0,63,1,1,1,1,1,1,1,0,0,956,5502,0,False,False,True,False,False,False,False
6411,1,1,1,0,2,1,0,0,0,0,0,0,0,0,717,639,0,True,False,False,False,False,True,False
6412,0,0,1,1,72,1,0,1,1,1,1,1,1,1,1437,6379,0,True,False,False,True,False,False,False
6413,0,0,1,1,32,1,1,0,0,1,0,0,1,1,1114,4318,1,True,False,False,False,False,False,False
6414,1,0,1,1,40,1,1,0,0,0,0,0,0,0,97,2471,0,False,True,False,True,True,False,False
6415,0,0,1,0,58,0,0,1,1,0,0,1,0,1,312,4079,0,False,False,True,False,False,True,False
6416,1,0,0,0,67,0,0,1,0,0,1,1,0,0,283,4417,0,False,False,False,True,False,True,False
6417,0,1,1,0,51,1,1,1,0,0,0,0,0,1,852,4787,1,True,False,False,False,False,True,False
6418,1,0,1,0,31,1,1,0,0,1,1,1,1,1,886,4047,0,False,False,True,False,False,False,True
6419,1,1,1,0,69,1,1,1,1,0,0,0,0,1,993,5744,0,True,False,False,False,True,False,False
6420,1,0,1,0,32,1,1,0,0,0,1,0,0,1,885,4129,0,True,False,True,False,False,True,False
6421,0,0,0,0,21,1,0,1,1,0,1,1,0,0,736,3237,0,False,False,False,True,True,False,False
6422,1,0,0,0,52,1,0,1,0,1,0,0,0,0,434,4229,0,False,False,True,False,False,True,False
6423,0,0,1,1,72,1,1,0,0,0,0,0,0,0,77,3511,0,False,True,False,True,True,False,False
6424,0,0,1,0,72,0,0,0,1,1,0,1,1,1,443,4855,1,False,False,False,True,False,True,False
6425,1,0,1,1,52,0,0,1,0,1,0,0,1,0,290,3907,0,False,False,True,False,False,False,False
6426,0,0,0,0,41,1,0,0,0,0,1,0,0,0,377,3735,0,False,False,True,False,False,False,False
6427,1,0,0,0,41,1,0,0,0,0,0,0,0,0,32,2141,0,False,True,False,True,False,False,True
6428,0,0,0,0,6,1,0,0,0,0,0,0,0,1,700,1428,1,True,False,False,False,False,False,True
6429,1,0,1,1,67,1,1,1,1,1,1,0,0,1,702,5214,0,False,False,True,False,True,False,False
6430,0,0,1,1,16,1,0,0,0,0,0,0,0,0,16,1081,0,False,True,False,False,False,False,True
6431,1,0,0,0,17,1,0,0,0,0,0,0,0,0,12,1256,0,False,True,False,True,False,False,True
6432,1,0,1,0,35,1,0,1,1,1,0,0,0,0,563,3801,0,False,False,False,False,False,False,True
6433,0,0,1,1,58,1,0,0,0,0,0,0,0,0,39,2750,0,False,True,False,True,True,False,False
6434,1,0,0,0,1,1,0,0,0,1,0,0,0,1,386,195,1,False,False,False,False,False,True,False
6435,1,0,1,1,52,0,0,0,1,1,1,1,0,0,380,4092,0,False,False,False,True,False,False,True
6436,0,0,0,0,70,1,0,1,0,1,1,1,1,0,892,5645,0,False,False,False,True,False,False,False
